0.000000000000000000e+00,2.002781677246093750e+01,4.005563354492187500e+01,6.008345031738281250e+01,8.011126708984375000e+01,1.001390838623046875e+02,1.201669006347656250e+02,1.401947174072265625e+02,1.602225341796875000e+02,1.802503509521484375e+02,2.002781677246093750e+02,2.203059844970703125e+02,2.403337936401367188e+02,2.603616104125976562e+02,2.803894271850585938e+02,3.004172439575195312e+02,3.204450607299804688e+02,3.404728775024414062e+02,3.605006942749023438e+02,3.805285110473632812e+02,4.005563278198242188e+02,4.205841445922851562e+02,4.406119613647460938e+02,4.606397781372070312e+02,4.806675949096679688e+02,5.006954116821289062e+02,5.207232284545898438e+02,5.407510452270507812e+02,5.607788619995117188e+02,5.808066787719726562e+02,6.008344955444335938e+02,6.208623123168945312e+02,6.408901214599609375e+02,6.609179382324218750e+02,6.809457550048828125e+02,7.009735717773437500e+02,7.210013885498046875e+02,7.410292053222656250e+02,7.610570220947265625e+02,7.810848388671875000e+02,8.011126556396484375e+02,8.211404724121093750e+02,8.411682891845703125e+02,8.611961059570312500e+02,8.812239227294921875e+02,9.012517395019531250e+02,9.212795562744140625e+02,9.413073730468750000e+02,9.613351898193359375e+02,9.813630065917968750e+02,1.001390823364257812e+03,1.021418640136718750e+03,1.041446449279785156e+03,1.061474273681640625e+03,1.081502082824707031e+03,1.101529899597167969e+03,1.121557716369628906e+03,1.141585533142089844e+03,1.161613349914550781e+03,1.181641166687011719e+03,1.201668983459472656e+03,1.221696800231933594e+03,1.241724617004394531e+03,1.261752433776855469e+03,1.281780250549316406e+03,1.301808067321777344e+03,1.321835884094238281e+03,1.341863700866699219e+03,1.361891517639160156e+03,1.381919334411621094e+03,1.401947151184082031e+03,1.421974967956542969e+03,1.442002784729003906e+03,1.462030601501464844e+03,1.482058410644531250e+03,1.502086227416992188e+03,1.522114044189453125e+03,1.542141860961914062e+03,1.562169677734375000e+03,1.582197494506835938e+03,1.602225311279296875e+03,1.622253128051757812e+03,1.642280944824218750e+03,1.662308761596679688e+03,1.682336578369140625e+03,1.702364395141601562e+03,1.722392211914062500e+03,1.742420028686523438e+03,1.762447845458984375e+03,1.782475662231445312e+03,1.802503479003906250e+03,1.822531295776367188e+03,1.842559112548828125e+03,1.862586929321289062e+03,1.882614746093750000e+03,1.902642555236816406e+03,1.922670379638671875e+03,1.942698188781738281e+03,1.962726005554199219e+03,1.982753822326660156e+03,2.002781639099121094e+03,2.022809455871582031e+03,2.042837272644042969e+03,2.062865089416503906e+03,2.082892906188964844e+03,2.102920722961425781e+03,2.122948539733886719e+03,2.142976356506347656e+03,2.163004173278808594e+03,2.183031990051269531e+03,2.203059806823730469e+03,2.223087623596191406e+03,2.243115440368652344e+03,2.263143257141113281e+03,2.283171073913574219e+03,2.303198890686035156e+03,2.323226707458496094e+03,2.343254516601562500e+03,2.363282333374023438e+03,2.383310150146484375e+03,2.403337966918945312e+03,2.423365783691406250e+03,2.443393600463867188e+03,2.463421417236328125e+03,2.483449234008789062e+03,2.503477050781250000e+03,2.523504867553710938e+03,2.543532684326171875e+03,2.563560501098632812e+03,2.583588317871093750e+03,2.603616134643554688e+03,2.623643951416015625e+03,2.643671768188476562e+03,2.663699584960937500e+03,2.683727401733398438e+03,2.703755218505859375e+03,2.723783035278320312e+03,2.743810844421386719e+03,2.763838661193847656e+03,2.783866477966308594e+03,2.803894294738769531e+03,2.823922111511230469e+03,2.843949928283691406e+03,2.863977745056152344e+03,2.884005561828613281e+03,2.904033378601074219e+03,2.924061195373535156e+03,2.944089012145996094e+03,2.964116828918457031e+03,2.984144645690917969e+03,3.004172462463378906e+03,3.024200279235839844e+03,3.044228096008300781e+03,3.064255912780761719e+03,3.084283729553222656e+03,3.104311546325683594e+03,3.124339363098144531e+03,3.144367179870605469e+03,3.164394996643066406e+03,3.184422805786132812e+03,3.204450622558593750e+03,3.224478439331054688e+03,3.244506256103515625e+03,3.264534072875976562e+03,3.284561889648437500e+03,3.304589706420898438e+03,3.324617523193359375e+03,3.344645339965820312e+03,3.364673156738281250e+03,3.384700973510742188e+03,3.404728790283203125e+03,3.424756607055664062e+03,3.444784423828125000e+03,3.464812240600585938e+03,3.484840057373046875e+03,3.504867874145507812e+03,3.524895690917968750e+03,3.544923507690429688e+03,3.564951324462890625e+03,3.584979141235351562e+03,3.605006950378417969e+03,3.625034774780273438e+03,3.645062583923339844e+03,3.665090400695800781e+03,3.685118217468261719e+03,3.705146034240722656e+03,3.725173851013183594e+03,3.745201667785644531e+03,3.765229484558105469e+03,3.785257301330566406e+03,3.805285118103027344e+03,3.825312934875488281e+03,3.845340751647949219e+03,3.865368568420410156e+03,3.885396385192871094e+03,3.905424201965332031e+03,3.925452018737792969e+03,3.945479835510253906e+03,3.965507652282714844e+03,3.985535469055175781e+03,4.005563278198242188e+03,4.025591102600097656e+03,4.045618911743164062e+03,4.065646728515625000e+03,4.085674545288085938e+03,4.105702362060546875e+03,4.125730178833007812e+03,4.145757995605468750e+03,4.165785812377929688e+03,4.185813629150390625e+03,4.205841445922851562e+03,4.225869262695312500e+03,4.245897079467773438e+03,4.265924896240234375e+03,4.285952713012695312e+03,4.305980529785156250e+03,4.326008346557617188e+03,4.346036163330078125e+03,4.366063980102539062e+03,4.386091796875000000e+03,4.406119613647460938e+03,4.426147430419921875e+03,4.446175239562988281e+03,4.466203056335449219e+03,4.486230873107910156e+03,4.506258689880371094e+03,4.526286506652832031e+03,4.546314323425292969e+03,4.566342140197753906e+03,4.586369956970214844e+03,4.606397773742675781e+03,4.626425590515136719e+03,4.646453407287597656e+03,4.666481224060058594e+03,4.686509040832519531e+03,4.706536857604980469e+03,4.726564674377441406e+03,4.746592491149902344e+03,4.766620307922363281e+03,4.786648124694824219e+03,4.806675941467285156e+03,4.826703758239746094e+03,4.846731575012207031e+03,4.866759391784667969e+03,4.886787200927734375e+03,4.906815017700195312e+03,4.926842834472656250e+03,4.946870651245117188e+03,4.966898468017578125e+03,4.986926284790039062e+03,5.006954101562500000e+03,5.026981918334960938e+03,5.047009735107421875e+03,5.067037551879882812e+03,5.087065368652343750e+03,5.107093185424804688e+03,5.127121002197265625e+03,5.147148818969726562e+03,5.167176635742187500e+03,5.187204452514648438e+03,5.207232269287109375e+03,5.227260086059570312e+03,5.247287902832031250e+03,5.267315719604492188e+03,5.287343536376953125e+03,5.307371345520019531e+03,5.327399162292480469e+03,5.347426979064941406e+03,5.367454795837402344e+03,5.387482612609863281e+03,5.407510429382324219e+03,5.427538246154785156e+03,5.447566062927246094e+03,5.467593879699707031e+03,5.487621696472167969e+03,5.507649513244628906e+03,5.527677330017089844e+03,5.547705146789550781e+03,5.567732963562011719e+03,5.587760780334472656e+03,5.607788597106933594e+03,5.627816413879394531e+03,5.647844230651855469e+03,5.667872047424316406e+03,5.687899864196777344e+03,5.707927673339843750e+03,5.727955497741699219e+03,5.747983306884765625e+03,5.768011123657226562e+03,5.788038940429687500e+03,5.808066757202148438e+03,5.828094573974609375e+03,5.848122390747070312e+03,5.868150207519531250e+03,5.888178024291992188e+03,5.908205841064453125e+03,5.928233657836914062e+03,5.948261474609375000e+03,5.968289291381835938e+03,5.988317108154296875e+03,6.008344924926757812e+03,6.028372741699218750e+03,6.048400558471679688e+03,6.068428375244140625e+03,6.088456192016601562e+03,6.108484008789062500e+03,6.128511825561523438e+03,6.148539634704589844e+03,6.168567451477050781e+03,6.188595268249511719e+03,6.208623085021972656e+03,6.228650901794433594e+03,6.248678718566894531e+03,6.268706535339355469e+03,6.288734352111816406e+03,6.308762168884277344e+03,6.328789985656738281e+03,6.348817802429199219e+03,6.368845619201660156e+03,6.388873435974121094e+03,6.408901252746582031e+03,6.428929069519042969e+03,6.448956886291503906e+03,6.468984703063964844e+03,6.489012519836425781e+03,6.509040336608886719e+03,6.529068153381347656e+03,6.549095970153808594e+03,6.569123779296875000e+03,6.589151596069335938e+03,6.609179412841796875e+03,6.629207229614257812e+03,6.649235046386718750e+03,6.669262863159179688e+03,6.689290679931640625e+03,6.709318496704101562e+03,6.729346313476562500e+03,6.749374130249023438e+03,6.769401947021484375e+03,6.789429763793945312e+03,6.809457580566406250e+03,6.829485397338867188e+03,6.849513214111328125e+03,6.869541030883789062e+03,6.889568847656250000e+03,6.909596664428710938e+03,6.929624481201171875e+03,6.949652297973632812e+03,6.969680114746093750e+03,6.989707931518554688e+03,7.009735740661621094e+03,7.029763557434082031e+03,7.049791374206542969e+03,7.069819190979003906e+03,7.089847007751464844e+03,7.109874824523925781e+03,7.129902641296386719e+03,7.149930458068847656e+03,7.169958274841308594e+03,7.189986091613769531e+03,7.210013908386230469e+03,7.230041725158691406e+03,7.250069541931152344e+03,7.270097358703613281e+03,7.290125175476074219e+03,7.310152992248535156e+03,7.330180809020996094e+03,7.350208625793457031e+03,7.370236442565917969e+03,7.390264259338378906e+03,7.410292068481445312e+03,7.430319885253906250e+03,7.450347702026367188e+03,7.470375518798828125e+03,7.490403335571289062e+03,7.510431152343750000e+03,7.530458969116210938e+03,7.550486785888671875e+03,7.570514602661132812e+03,7.590542419433593750e+03,7.610570236206054688e+03,7.630598052978515625e+03,7.650625869750976562e+03,7.670653686523437500e+03,7.690681503295898438e+03,7.710709320068359375e+03,7.730737136840820312e+03,7.750764953613281250e+03,7.770792770385742188e+03,7.790820587158203125e+03,7.810848403930664062e+03,7.830876220703125000e+03,7.850904029846191406e+03,7.870931846618652344e+03,7.890959663391113281e+03,7.910987480163574219e+03,7.931015296936035156e+03,7.951043113708496094e+03,7.971070930480957031e+03,7.991098747253417969e+03,8.011126564025878906e+03,8.031154380798339844e+03,8.051182197570800781e+03,8.071210014343261719e+03,8.091237831115722656e+03,8.111265647888183594e+03,8.131293464660644531e+03,8.151321281433105469e+03,8.171349098205566406e+03,8.191376914978027344e+03,8.211404731750488281e+03,8.231432548522949219e+03,8.251460365295410156e+03,8.271488174438476562e+03,8.291515991210937500e+03,8.311543807983398438e+03,8.331571624755859375e+03,8.351599441528320312e+03,8.371627258300781250e+03,8.391655075073242188e+03,8.411682891845703125e+03,8.431710708618164062e+03,8.451738525390625000e+03,8.471766342163085938e+03,8.491794158935546875e+03,8.511821975708007812e+03,8.531849792480468750e+03,8.551877609252929688e+03,8.571905426025390625e+03,8.591933242797851562e+03,8.611961059570312500e+03,8.631988876342773438e+03,8.652016693115234375e+03,8.672044502258300781e+03,8.692072326660156250e+03,8.712100135803222656e+03,8.732127952575683594e+03,8.752155769348144531e+03,8.772183586120605469e+03,8.792211402893066406e+03,8.812239219665527344e+03,8.832267036437988281e+03,8.852294853210449219e+03,8.872322669982910156e+03,8.892350486755371094e+03,8.912378303527832031e+03,8.932406120300292969e+03,8.952433937072753906e+03,8.972461753845214844e+03,8.992489570617675781e+03,9.012517387390136719e+03,9.032545204162597656e+03,9.052573020935058594e+03,9.072600837707519531e+03,9.092628654479980469e+03,9.112656463623046875e+03,9.132684280395507812e+03,9.152712097167968750e+03,9.172739913940429688e+03,9.192767730712890625e+03,9.212795547485351562e+03,9.232823364257812500e+03,9.252851181030273438e+03,9.272878997802734375e+03,9.292906814575195312e+03,9.312934631347656250e+03,9.332962448120117188e+03,9.352990264892578125e+03,9.373018081665039062e+03,9.393045898437500000e+03,9.413073715209960938e+03,9.433101531982421875e+03,9.453129348754882812e+03,9.473157165527343750e+03,9.493184982299804688e+03,9.513212799072265625e+03,9.533240608215332031e+03,9.553268424987792969e+03,9.573296241760253906e+03,9.593324058532714844e+03,9.613351875305175781e+03,9.633379692077636719e+03,9.653407508850097656e+03,9.673435325622558594e+03,9.693463142395019531e+03,9.713490959167480469e+03,9.733518775939941406e+03,9.753546592712402344e+03,9.773574409484863281e+03,9.793602226257324219e+03,9.813630043029785156e+03,9.833657859802246094e+03,9.853685676574707031e+03,9.873713493347167969e+03,9.893741310119628906e+03,9.913769126892089844e+03,9.933796943664550781e+03,9.953824760437011719e+03,9.973852569580078125e+03,9.993880386352539062e+03,1.001390820312500000e+04,1.003393601989746094e+04,1.005396383666992188e+04,1.007399165344238281e+04,1.009401947021484375e+04,1.011404728698730469e+04,1.013407510375976562e+04,1.015410292053222656e+04,1.017413073730468750e+04,1.019415855407714844e+04,1.021418637084960938e+04,1.023421418762207031e+04,1.025424200439453125e+04,1.027426982116699219e+04,1.029429763793945312e+04,1.031432545471191406e+04,1.033435327148437500e+04,1.035438108825683594e+04,1.037440889739990234e+04,1.039443672180175781e+04,1.041446453094482422e+04,1.043449234771728516e+04,1.045452016448974609e+04,1.047454798126220703e+04,1.049457579803466797e+04,1.051460361480712891e+04,1.053463143157958984e+04,1.055465924835205078e+04,1.057468706512451172e+04,1.059471488189697266e+04,1.061474269866943359e+04,1.063477051544189453e+04,1.065479833221435547e+04,1.067482614898681641e+04,1.069485396575927734e+04,1.071488178253173828e+04,1.073490959930419922e+04,1.075493741607666016e+04,1.077496522521972656e+04,1.079499304962158203e+04,1.081502085876464844e+04,1.083504867553710938e+04,1.085507649230957031e+04,1.087510430908203125e+04,1.089513212585449219e+04,1.091515994262695312e+04,1.093518775939941406e+04,1.095521557617187500e+04,1.097524339294433594e+04,1.099527120971679688e+04,1.101529902648925781e+04,1.103532684326171875e+04,1.105535466003417969e+04,1.107538247680664062e+04,1.109541029357910156e+04,1.111543811035156250e+04,1.113546592712402344e+04,1.115549374389648438e+04,1.117552156066894531e+04,1.119554937744140625e+04,1.121557719421386719e+04,1.123560500335693359e+04,1.125563282012939453e+04,1.127566063690185547e+04,1.129568845367431641e+04,1.131571627044677734e+04,1.133574408721923828e+04,1.135577190399169922e+04,1.137579972076416016e+04,1.139582753753662109e+04,1.141585535430908203e+04,1.143588317108154297e+04,1.145591098785400391e+04,1.147593880462646484e+04,1.149596662139892578e+04,1.151599443817138672e+04,1.153602225494384766e+04,1.155605007171630859e+04,1.157607788848876953e+04,1.159610570526123047e+04,1.161613352203369141e+04,1.163616133880615234e+04,1.165618915557861328e+04,1.167621696472167969e+04,1.169624478149414062e+04,1.171627259826660156e+04,1.173630041503906250e+04,1.175632823181152344e+04,1.177635604858398438e+04,1.179638386535644531e+04,1.181641168212890625e+04,1.183643949890136719e+04,1.185646731567382812e+04,1.187649513244628906e+04,1.189652294921875000e+04,1.191655076599121094e+04,1.193657858276367188e+04,1.195660639953613281e+04,1.197663421630859375e+04,1.199666203308105469e+04,1.201668984985351562e+04,1.203671766662597656e+04,1.205674548339843750e+04,1.207677329254150391e+04,1.209680110931396484e+04,1.211682892608642578e+04,1.213685674285888672e+04,1.215688455963134766e+04,1.217691237640380859e+04,1.219694019317626953e+04,1.221696800994873047e+04,1.223699582672119141e+04,1.225702364349365234e+04,1.227705146026611328e+04,1.229707927703857422e+04,1.231710709381103516e+04,1.233713491058349609e+04,1.235716272735595703e+04,1.237719054412841797e+04,1.239721836090087891e+04,1.241724617767333984e+04,1.243727399444580078e+04,1.245730181121826172e+04,1.247732962036132812e+04,1.249735744476318359e+04,1.251738525390625000e+04,1.253741307067871094e+04,1.255744088745117188e+04,1.257746870422363281e+04,1.259749652099609375e+04,1.261752433776855469e+04,1.263755215454101562e+04,1.265757997131347656e+04,1.267760778808593750e+04,1.269763560485839844e+04,1.271766342163085938e+04,1.273769123840332031e+04,1.275771905517578125e+04,1.277774687194824219e+04,1.279777468872070312e+04,1.281780250549316406e+04,1.283783032226562500e+04,1.285785813903808594e+04,1.287788595581054688e+04,1.289791377258300781e+04,1.291794158935546875e+04,1.293796939849853516e+04,1.295799721527099609e+04,1.297802503204345703e+04,1.299805284881591797e+04,1.301808066558837891e+04,1.303810848236083984e+04,1.305813629913330078e+04,1.307816411590576172e+04,1.309819193267822266e+04,1.311821974945068359e+04,1.313824756622314453e+04,1.315827538299560547e+04,1.317830319976806641e+04,1.319833101654052734e+04,1.321835883331298828e+04,1.323838665008544922e+04,1.325841446685791016e+04,1.327844228363037109e+04,1.329847010040283203e+04,1.331849791717529297e+04,1.333852572631835938e+04,1.335855355072021484e+04,1.337858135986328125e+04,1.339860917663574219e+04,1.341863699340820312e+04,1.343866481018066406e+04,1.345869262695312500e+04,1.347872044372558594e+04,1.349874826049804688e+04,1.351877607727050781e+04,1.353880389404296875e+04,1.355883171081542969e+04,1.357885952758789062e+04,1.359888734436035156e+04,1.361891516113281250e+04,1.363894297790527344e+04,1.365897079467773438e+04,1.367899861145019531e+04,1.369902642822265625e+04,1.371905424499511719e+04,1.373908206176757812e+04,1.375910987854003906e+04,1.377913768768310547e+04,1.379916550445556641e+04,1.381919332122802734e+04,1.383922113800048828e+04,1.385924895477294922e+04,1.387927677154541016e+04,1.389930458831787109e+04,1.391933240509033203e+04,1.393936022186279297e+04,1.395938803863525391e+04,1.397941585540771484e+04,1.399944367218017578e+04,1.401947148895263672e+04,1.403949930572509766e+04,1.405952712249755859e+04,1.407955493927001953e+04,1.409958275604248047e+04,1.411961057281494141e+04,1.413963838958740234e+04,1.415966620635986328e+04,1.417969401550292969e+04,1.419972183227539062e+04,1.421974964904785156e+04,1.423977746582031250e+04,1.425980528259277344e+04,1.427983309936523438e+04,1.429986091613769531e+04,1.431988873291015625e+04,1.433991654968261719e+04,1.435994436645507812e+04,1.437997218322753906e+04,1.440000000000000000e+04
